PMID,Diagnostic criteria,Prevalence or Incidence,"Type (Any, early to intermediate, late-wet, late-dry)",Sex,Age,End hypothesized 95,age_start,age_end,Region,Nation,Ethnicity,First authors,Period,year_start,year_end,Sample size,Patients with AMD,proportion,standard error,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23
28688024.0,,,Intermediate,,70-79,70-79,70.0,79.0,Asia,China,Asian ancestry,"Zhang K et al., 2018",2015,2015.0,2015.0,585.0,28.0,0.04786324786324787,0.008826180690706889,,,,
28688024.0,,,Intermediate,,80+,80-95,80.0,95.0,Asia,China,Asian ancestry,"Zhang K et al., 2018",2015,2015.0,2015.0,256.0,14.0,0.0546875,0.014210578330913328,,,,
28688024.0,,,Intermediate,,50+,50-95,50.0,95.0,Asia,China,Asian ancestry,"Zhang K et al., 2018",2015,2015.0,2015.0,2232.0,64.0,0.028673835125448032,0.003532468847420428,,,,
28688024.0,,,Early to intermediate,,50-59,50-59,50.0,59.0,Asia,China,Asian ancestry,"Zhang K et al., 2018",2015,2015.0,2015.0,694.0,59.0,0.08501440922190202,0.010587018275929264,,,,
28688024.0,,,Early to intermediate,,60-69,60-69,60.0,69.0,Asia,China,Asian ancestry,"Zhang K et al., 2018",2015,2015.0,2015.0,697.0,136.0,0.1951219512195122,0.015010726694099091,,,,
28688024.0,,,Early to intermediate,,70-79,70-79,70.0,79.0,Asia,China,Asian ancestry,"Zhang K et al., 2018",2015,2015.0,2015.0,585.0,96.0,0.1641025641025641,0.015312857708783476,,,,
28688024.0,,,Early to intermediate,,80+,80-95,80.0,95.0,Asia,China,Asian ancestry,"Zhang K et al., 2018",2015,2015.0,2015.0,256.0,41.0,0.16015625,0.022921931500095458,,,,
28688024.0,,,Early to intermediate,,50+,50-95,50.0,95.0,Asia,China,Asian ancestry,"Zhang K et al., 2018",2015,2015.0,2015.0,2232.0,331.0,0.14829749103942652,0.00752252725512768,,,,
28688024.0,,,Late,,50-59,50-59,50.0,59.0,Asia,China,Asian ancestry,"Zhang K et al., 2018",2015,2015.0,2015.0,694.0,0.0,0.0,0.0,,,,
28688024.0,,,Late,,60-69,60-69,60.0,69.0,Asia,China,Asian ancestry,"Zhang K et al., 2018",2015,2015.0,2015.0,697.0,6.0,0.00860832137733142,0.0034991735405452843,,,,
28688024.0,,,Late,,70-79,70-79,70.0,79.0,Asia,China,Asian ancestry,"Zhang K et al., 2018",2015,2015.0,2015.0,585.0,10.0,0.017094017094017096,0.005359201955133677,,,,
28688024.0,,,Late,,80+,80-95,80.0,95.0,Asia,China,Asian ancestry,"Zhang K et al., 2018",2015,2015.0,2015.0,256.0,10.0,0.0390625,0.012108981218395749,,,,
28688024.0,,,Late,,50+,50-95,50.0,95.0,Asia,China,Asian ancestry,"Zhang K et al., 2018",2015,2015.0,2015.0,2232.0,26.0,0.011648745519713262,0.002271162154108657,,,,
29875478.0,Beckman,Prevalence,Early,,70+,70-95,70.0,95.0,Europe,Germany,NR,"Brandl C et al., 2018",2013-2015,2013.0,2015.0,1040.0,275.0,0.2644230769230769,0.01367562097147306,,,,
29875478.0,,,Intermediate,,70+,70-95,70.0,95.0,Europe,Germany,NR,"Brandl C et al., 2018",2013-2015,2013.0,2015.0,1040.0,177.0,0.1701923076923077,0.011653114724542144,,,,
29875478.0,,,Late,,70+,70-95,70.0,95.0,Europe,Germany,NR,"Brandl C et al., 2018",2013-2015,2013.0,2015.0,1040.0,75.0,0.07211538461538461,0.008021291134150878,,,,
29875478.0,,,Early to intermediate,,70+,70-95,70.0,95.0,Europe,Germany,NR,"Brandl C et al., 2018",2013-2015,2013.0,2015.0,1040.0,452.0,0.4346153846153846,0.015371203473447387,,,,
29875478.0,,,Any,,70+,70-95,70.0,95.0,Europe,Germany,NR,"Brandl C et al., 2018",2013-2015,2013.0,2015.0,1040.0,527.0,0.5067307692307692,0.015502936965718481,,,,
29875478.0,,,Early,,70+,70-95,70.0,95.0,Europe,Germany,European ancestry,"Brandl C et al., 2018",2013-2015,2013.0,2015.0,1040.0,275.0,0.2644230769230769,0.01367562097147306,,,,
29875478.0,,,Intermediate,,70+,70-95,70.0,95.0,Europe,Germany,European ancestry,"Brandl C et al., 2018",2013-2015,2013.0,2015.0,1040.0,177.0,0.1701923076923077,0.011653114724542144,,,,
29875478.0,,,Late,,70+,70-95,70.0,95.0,Europe,Germany,European ancestry,"Brandl C et al., 2018",2013-2015,2013.0,2015.0,1040.0,75.0,0.07211538461538461,0.008021291134150878,,,,
29875478.0,,,Early to intermediate,,70+,70-95,70.0,95.0,Europe,Germany,European ancestry,"Brandl C et al., 2018",2013-2015,2013.0,2015.0,1040.0,452.0,0.4346153846153846,0.015371203473447387,,,,
29875478.0,,,Any,,70+,70-95,70.0,95.0,Europe,Germany,European ancestry,"Brandl C et al., 2018",2013-2015,2013.0,2015.0,1040.0,527.0,0.5067307692307692,0.015502936965718481,,,,
29335418.0,Wisconsin,Prevalence,Early to intermediate,Male,35-49,35-49,35.0,49.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,160.0,10.0,0.0625,0.019136638615493574,,,,
29335418.0,,,Early to intermediate,Male,50-59,50-59,50.0,59.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,385.0,32.0,0.08311688311688313,0.014069259744583756,,,,
29335418.0,,,Early to intermediate,Male,60-69,60-69,60.0,69.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,955.0,119.0,0.12460732984293195,0.010687387643932072,,,,
29335418.0,,,Early to intermediate,Male,70-74,70-74,70.0,74.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,315.0,60.0,0.19047619047619047,0.02212482706149745,,,,
29335418.0,,,Early to intermediate,Male,35-74,35-74,35.0,74.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,1815.0,221.0,0.12176308539944905,0.007675830064622798,,,,
29335418.0,,,Early to intermediate,Female,35-49,35-49,35.0,49.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,150.0,2.0,0.013333333333333334,0.009365025558091324,,,,
29335418.0,,,Early to intermediate,Female,50-59,50-59,50.0,59.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,409.0,19.0,0.04645476772616137,0.010406966150322595,,,,
29335418.0,,,Early to intermediate,Female,60-69,60-69,60.0,69.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,1217.0,130.0,0.10682004930156122,0.00885422554948547,,,,
29335418.0,,,Early to intermediate,Female,70-74,70-74,70.0,74.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,397.0,72.0,0.181360201511335,0.01933847256002705,,,,
29335418.0,,,Early to intermediate,Female,35-74,35-74,35.0,74.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,2173.0,223.0,0.10262310170271514,0.006509987395909868,,,,
29335418.0,,,Early to intermediate,,35-49,35-49,35.0,49.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,310.0,12.0,0.03870967741935484,0.010956105720533087,,,,
29335418.0,,,Early to intermediate,,50-59,50-59,50.0,59.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,794.0,51.0,0.06423173803526447,0.008700590751551699,,,,
29335418.0,,,Early to intermediate,,60-69,60-69,60.0,69.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,2172.0,249.0,0.11464088397790055,0.006835961124973452,,,,
29335418.0,,,Early to intermediate,,70-74,70-74,70.0,74.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,712.0,132.0,0.1853932584269663,0.0145640101163677,,,,
29335418.0,,,Early to intermediate,,35-74,35-74,35.0,74.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,3988.0,444.0,0.11133400200601803,0.004980874706249252,,,,
29335418.0,,,Late,Male,35-49,35-49,35.0,49.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,160.0,0.0,0.0,0.0,,,,
29335418.0,,,Late,Male,50-59,50-59,50.0,59.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,385.0,0.0,0.0,0.0,,,,
29335418.0,,,Late,Male,60-69,60-69,60.0,69.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,955.0,1.0,0.0010471204188481676,0.0010465720446713347,,,,
29335418.0,,,Late,Male,70-74,70-74,70.0,74.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,315.0,1.0,0.0031746031746031746,0.003169560116336297,,,,
29335418.0,,,Late,Male,35-74,35-74,35.0,74.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,1815.0,2.0,0.0011019283746556473,0.000778751606930153,,,,
29335418.0,,,Late,Female,35-49,35-49,35.0,49.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,150.0,0.0,0.0,0.0,,,,
29335418.0,,,Late,Female,50-59,50-59,50.0,59.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,409.0,0.0,0.0,0.0,,,,
29335418.0,,,Late,Female,60-69,60-69,60.0,69.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,1217.0,0.0,0.0,0.0,,,,
29335418.0,,,Late,Female,70-74,70-74,70.0,74.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,397.0,0.0,0.0,0.0,,,,
29335418.0,,,Late,Female,35-74,35-74,35.0,74.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,2173.0,0.0,0.0,0.0,,,,
29335418.0,,,Late,,35-49,35-49,35.0,49.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,310.0,0.0,0.0,0.0,,,,
29335418.0,,,Late,,50-59,50-59,50.0,59.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,794.0,0.0,0.0,0.0,,,,
29335418.0,,,Late,,60-69,60-69,60.0,69.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,2172.0,1.0,0.0004604051565377533,0.00046029915788168337,,,,
29335418.0,,,Late,,70-74,70-74,70.0,74.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,712.0,1.0,0.001404494382022472,0.001403507733230507,,,,
29335418.0,,,Late,,35-74,35-74,35.0,74.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,3988.0,2.0,0.0005015045135406219,0.0003545283100950567,,,,
29335418.0,,,Any,Male,35-49,35-49,35.0,49.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,160.0,10.0,0.0625,0.019136638615493574,,,,
29335418.0,,,Any,Male,50-59,50-59,50.0,59.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,385.0,32.0,0.08311688311688313,0.014069259744583756,,,,
29335418.0,,,Any,Male,60-69,60-69,60.0,69.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,955.0,120.0,0.1256544502617801,0.010725777990366395,,,,
29335418.0,,,Any,Male,70-74,70-74,70.0,74.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,315.0,61.0,0.19365079365079368,0.022264653727748482,,,,
29335418.0,,,Any,Male,35-74,35-74,35.0,74.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,1815.0,223.0,0.12286501377410468,0.00770564539084645,,,,
29335418.0,,,Any,Female,35-49,35-49,35.0,49.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,150.0,2.0,0.013333333333333334,0.009365025558091324,,,,
29335418.0,,,Any,Female,50-59,50-59,50.0,59.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,409.0,19.0,0.04645476772616137,0.010406966150322595,,,,
29335418.0,,,Any,Female,60-69,60-69,60.0,69.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,1217.0,130.0,0.10682004930156122,0.00885422554948547,,,,
29335418.0,,,Any,Female,70-74,70-74,70.0,74.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,397.0,72.0,0.181360201511335,0.01933847256002705,,,,
29335418.0,,,Any,Female,35-74,35-74,35.0,74.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,2173.0,223.0,0.10262310170271514,0.006509987395909868,,,,
29335418.0,,,Any,,35-49,35-49,35.0,49.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,310.0,12.0,0.03870967741935484,0.010956105720533087,,,,
29335418.0,,,Any,,50-59,50-59,50.0,59.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,794.0,51.0,0.06423173803526447,0.008700590751551699,,,,
29335418.0,,,Any,,60-69,60-69,60.0,69.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,2172.0,250.0,0.1151012891344383,0.006847892982060374,,,,
29335418.0,,,Any,,70-74,70-74,70.0,74.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,712.0,133.0,0.1867977528089888,0.014606464647088915,,,,
29335418.0,,,Any,,35-74,35-74,35.0,74.0,Asia,Japan,NR,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,3988.0,446.0,0.11183550651955868,0.0049906714884859,,,,
29335418.0,,,Early to intermediate,Male,35-49,35-49,35.0,49.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,160.0,10.0,0.0625,0.019136638615493574,,,,
29335418.0,,,Early to intermediate,Male,50-59,50-59,50.0,59.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,385.0,32.0,0.08311688311688313,0.014069259744583756,,,,
29335418.0,,,Early to intermediate,Male,60-69,60-69,60.0,69.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,955.0,119.0,0.12460732984293195,0.010687387643932072,,,,
29335418.0,,,Early to intermediate,Male,70-74,70-74,70.0,74.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,315.0,60.0,0.19047619047619047,0.02212482706149745,,,,
29335418.0,,,Early to intermediate,Male,35-74,35-74,35.0,74.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,1815.0,221.0,0.12176308539944905,0.007675830064622798,,,,
29335418.0,,,Early to intermediate,Female,35-49,35-49,35.0,49.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,150.0,2.0,0.013333333333333334,0.009365025558091324,,,,
29335418.0,,,Early to intermediate,Female,50-59,50-59,50.0,59.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,409.0,19.0,0.04645476772616137,0.010406966150322595,,,,
29335418.0,,,Early to intermediate,Female,60-69,60-69,60.0,69.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,1217.0,130.0,0.10682004930156122,0.00885422554948547,,,,
29335418.0,,,Early to intermediate,Female,70-74,70-74,70.0,74.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,397.0,72.0,0.181360201511335,0.01933847256002705,,,,
29335418.0,,,Early to intermediate,Female,35-74,35-74,35.0,74.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,2173.0,223.0,0.10262310170271514,0.006509987395909868,,,,
29335418.0,,,Early to intermediate,,35-49,35-49,35.0,49.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,310.0,12.0,0.03870967741935484,0.010956105720533087,,,,
29335418.0,,,Early to intermediate,,50-59,50-59,50.0,59.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,794.0,51.0,0.06423173803526447,0.008700590751551699,,,,
29335418.0,,,Early to intermediate,,60-69,60-69,60.0,69.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,2172.0,249.0,0.11464088397790055,0.006835961124973452,,,,
29335418.0,,,Early to intermediate,,70-74,70-74,70.0,74.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,712.0,132.0,0.1853932584269663,0.0145640101163677,,,,
29335418.0,,,Early to intermediate,,35-74,35-74,35.0,74.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,3988.0,444.0,0.11133400200601803,0.004980874706249252,,,,
29335418.0,,,Late,Male,35-49,35-49,35.0,49.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,160.0,0.0,0.0,0.0,,,,
29335418.0,,,Late,Male,50-59,50-59,50.0,59.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,385.0,0.0,0.0,0.0,,,,
29335418.0,,,Late,Male,60-69,60-69,60.0,69.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,955.0,1.0,0.0010471204188481676,0.0010465720446713347,,,,
29335418.0,,,Late,Male,70-74,70-74,70.0,74.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,315.0,1.0,0.0031746031746031746,0.003169560116336297,,,,
29335418.0,,,Late,Male,35-74,35-74,35.0,74.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,1815.0,2.0,0.0011019283746556473,0.000778751606930153,,,,
29335418.0,,,Late,Female,35-49,35-49,35.0,49.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,150.0,0.0,0.0,0.0,,,,
29335418.0,,,Late,Female,50-59,50-59,50.0,59.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,409.0,0.0,0.0,0.0,,,,
29335418.0,,,Late,Female,60-69,60-69,60.0,69.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,1217.0,0.0,0.0,0.0,,,,
29335418.0,,,Late,Female,70-74,70-74,70.0,74.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,397.0,0.0,0.0,0.0,,,,
29335418.0,,,Late,Female,35-74,35-74,35.0,74.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,2173.0,0.0,0.0,0.0,,,,
29335418.0,,,Late,,35-49,35-49,35.0,49.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,310.0,0.0,0.0,0.0,,,,
29335418.0,,,Late,,50-59,50-59,50.0,59.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,794.0,0.0,0.0,0.0,,,,
29335418.0,,,Late,,60-69,60-69,60.0,69.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,2172.0,1.0,0.0004604051565377533,0.00046029915788168337,,,,
29335418.0,,,Late,,70-74,70-74,70.0,74.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,712.0,1.0,0.001404494382022472,0.001403507733230507,,,,
29335418.0,,,Late,,35-74,35-74,35.0,74.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,3988.0,2.0,0.0005015045135406219,0.0003545283100950567,,,,
29335418.0,,,Any,Male,35-49,35-49,35.0,49.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,160.0,10.0,0.0625,0.019136638615493574,,,,
29335418.0,,,Any,Male,50-59,50-59,50.0,59.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,385.0,32.0,0.08311688311688313,0.014069259744583756,,,,
29335418.0,,,Any,Male,60-69,60-69,60.0,69.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,955.0,120.0,0.1256544502617801,0.010725777990366395,,,,
29335418.0,,,Any,Male,70-74,70-74,70.0,74.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,315.0,61.0,0.19365079365079368,0.022264653727748482,,,,
29335418.0,,,Any,Male,35-74,35-74,35.0,74.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,1815.0,223.0,0.12286501377410468,0.00770564539084645,,,,
29335418.0,,,Any,Female,35-49,35-49,35.0,49.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,150.0,2.0,0.013333333333333334,0.009365025558091324,,,,
29335418.0,,,Any,Female,50-59,50-59,50.0,59.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,409.0,19.0,0.04645476772616137,0.010406966150322595,,,,
29335418.0,,,Any,Female,60-69,60-69,60.0,69.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,1217.0,130.0,0.10682004930156122,0.00885422554948547,,,,
29335418.0,,,Any,Female,70-74,70-74,70.0,74.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,397.0,72.0,0.181360201511335,0.01933847256002705,,,,
29335418.0,,,Any,Female,35-74,35-74,35.0,74.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,2173.0,223.0,0.10262310170271514,0.006509987395909868,,,,
29335418.0,,,Any,,35-49,35-49,35.0,49.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,310.0,12.0,0.03870967741935484,0.010956105720533087,,,,
29335418.0,,,Any,,50-59,50-59,50.0,59.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,794.0,51.0,0.06423173803526447,0.008700590751551699,,,,
29335418.0,,,Any,,60-69,60-69,60.0,69.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,2172.0,250.0,0.1151012891344383,0.006847892982060374,,,,
29335418.0,,,Any,,70-74,70-74,70.0,74.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,712.0,133.0,0.1867977528089888,0.014606464647088915,,,,
29335418.0,,,Any,,35-74,35-74,35.0,74.0,Asia,Japan,Asian ancestry,"Sasaki M et al., 2018",2012-2015,2012.0,2015.0,3988.0,446.0,0.11183550651955868,0.0049906714884859,,,,
31446436.0,Rotterdam,Prevalence,Early,,29-79,29-79,29.0,79.0,Europe,Germany,NR,"Lüdtke L et al., 2019",2008-2012,2008.0,2012.0,1841.0,90.0,0.04888647474198805,0.00502555054149618,,,,
31446436.0,,,Intermediate,,29-79,29-79,29.0,79.0,Europe,Germany,NR,"Lüdtke L et al., 2019",2008-2012,2008.0,2012.0,1841.0,68.0,0.036936447582835416,0.0043957009776172985,,,,
31446436.0,,,Early to intermediate,,29-79,29-79,29.0,79.0,Europe,Germany,NR,"Lüdtke L et al., 2019",2008-2012,2008.0,2012.0,1841.0,158.0,0.08582292232482347,0.0065281469017565,,,,
31446436.0,,,Late-dry,,29-79,29-79,29.0,79.0,Europe,Germany,NR,"Lüdtke L et al., 2019",2008-2012,2008.0,2012.0,1841.0,3.0,0.0016295491580662685,0.0009400537757820812,,,,
31446436.0,,,Late-wet,,29-79,29-79,29.0,79.0,Europe,Germany,NR,"Lüdtke L et al., 2019",2008-2012,2008.0,2012.0,1841.0,5.0,0.0027159152634437804,0.0012129437411248448,,,,
31446436.0,,,Late,,29-79,29-79,29.0,79.0,Europe,Germany,NR,"Lüdtke L et al., 2019",2008-2012,2008.0,2012.0,1841.0,8.0,0.004345464421510049,0.0015330119605166644,,,,
31446436.0,,,Any,,29-79,29-79,29.0,79.0,Europe,Germany,NR,"Lüdtke L et al., 2019",2008-2012,2008.0,2012.0,1841.0,166.0,0.09016838674633353,0.006675453375749639,,,,
31446436.0,,,Early,,29-79,29-79,29.0,79.0,Europe,Germany,European ancestry,"Lüdtke L et al., 2019",2008-2012,2008.0,2012.0,1841.0,90.0,0.04888647474198805,0.00502555054149618,,,,
31446436.0,,,Intermediate,,29-79,29-79,29.0,79.0,Europe,Germany,European ancestry,"Lüdtke L et al., 2019",2008-2012,2008.0,2012.0,1841.0,68.0,0.036936447582835416,0.0043957009776172985,,,,
31446436.0,,,Early to intermediate,,29-79,29-79,29.0,79.0,Europe,Germany,European ancestry,"Lüdtke L et al., 2019",2008-2012,2008.0,2012.0,1841.0,158.0,0.08582292232482347,0.0065281469017565,,,,
31446436.0,,,Late-dry,,29-79,29-79,29.0,79.0,Europe,Germany,European ancestry,"Lüdtke L et al., 2019",2008-2012,2008.0,2012.0,1841.0,3.0,0.0016295491580662685,0.0009400537757820812,,,,
31446436.0,,,Late-wet,,29-79,29-79,29.0,79.0,Europe,Germany,European ancestry,"Lüdtke L et al., 2019",2008-2012,2008.0,2012.0,1841.0,5.0,0.0027159152634437804,0.0012129437411248448,,,,
31446436.0,,,Late,,29-79,29-79,29.0,79.0,Europe,Germany,European ancestry,"Lüdtke L et al., 2019",2008-2012,2008.0,2012.0,1841.0,8.0,0.004345464421510049,0.0015330119605166644,,,,
31446436.0,,,Any,,29-79,29-79,29.0,79.0,Europe,Germany,European ancestry,"Lüdtke L et al., 2019",2008-2012,2008.0,2012.0,1841.0,166.0,0.09016838674633353,0.006675453375749639,,,,
31606441.0,Beckman,Prevalence,Early,,40-49,40-49,40.0,49.0,Asia,Russia,NR,"Bikbov MM et al., 2020",2015-2017,2015.0,2017.0,1082.0,55.0,0.050831792975970416,0.006677681105945186,,,,
31606441.0,,,Early,,50-59,50-59,50.0,59.0,Asia,Russia,NR,"Bikbov MM et al., 2020",2015-2017,2015.0,2017.0,1688.0,128.0,0.07582938388625593,0.006443303976141538,,,,
31606441.0,,,Early,,60-69,60-69,60.0,69.0,Asia,Russia,NR,"Bikbov MM et al., 2020",2015-2017,2015.0,2017.0,1428.0,149.0,0.10434173669467788,0.008089768526767509,,,,
31606441.0,,,Early,,70-79,70-79,70.0,79.0,Asia,Russia,NR,"Bikbov MM et al., 2020",2015-2017,2015.0,2017.0,579.0,101.0,0.17443868739205526,0.015770911316503204,,,,
31606441.0,,,Early,,80+,80-95,80.0,95.0,Asia,Russia,NR,"Bikbov MM et al., 2020",2015-2017,2015.0,2017.0,155.0,31.0,0.2,0.032128773156099966,,,,
31606441.0,,,Early,,40+,40-95,40.0,95.0,Asia,Russia,NR,"Bikbov MM et al., 2020",2015-2017,2015.0,2017.0,4932.0,464.0,0.0940794809407948,0.004157009056005089,,,,
31606441.0,,,Intermediate,,40-49,40-49,40.0,49.0,Asia,Russia,NR,"Bikbov MM et al., 2020",2015-2017,2015.0,2017.0,1082.0,19.0,0.01756007393715342,0.0039930297102091375,,,,
